Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:08:36.169000,HAM,44,0 days 00:01:37.480000,21.0,2.0,,,0 days 00:00:24.978000,0 days 00:00:29.096000,0 days 00:00:43.406000,0 days 01:07:23.686000,0 days 01:07:52.782000,0 days 01:08:36.188000,107.0,279.0,304.0,314.0,True,HARD,2.0,True,Mercedes,0 days 01:06:58.689000,,1,3.0,,,False,True
0 days 01:10:13.720000,HAM,44,0 days 00:01:37.551000,22.0,2.0,,,0 days 00:00:24.845000,0 days 00:00:28.922000,0 days 00:00:43.784000,0 days 01:09:01.033000,0 days 01:09:29.955000,0 days 01:10:13.739000,112.0,281.0,296.0,320.0,False,HARD,3.0,True,Mercedes,0 days 01:08:36.169000,,1,3.0,,,False,True
0 days 01:11:51.422000,HAM,44,0 days 00:01:37.702000,23.0,2.0,,,0 days 00:00:24.808000,0 days 00:00:29.348000,0 days 00:00:43.546000,0 days 01:10:38.547000,0 days 01:11:07.895000,0 days 01:11:51.441000,107.0,279.0,302.0,299.0,False,HARD,4.0,True,Mercedes,0 days 01:10:13.720000,,1,3.0,,,False,True
0 days 01:13:29.208000,HAM,44,0 days 00:01:37.786000,24.0,2.0,,,0 days 00:00:25.049000,0 days 00:00:29.088000,0 days 00:00:43.649000,0 days 01:12:16.490000,0 days 01:12:45.578000,0 days 01:13:29.227000,108.0,281.0,304.0,320.0,False,HARD,5.0,True,Mercedes,0 days 01:11:51.422000,,1,2.0,,,False,True
0 days 01:15:07.155000,HAM,44,0 days 00:01:37.947000,25.0,2.0,,,0 days 00:00:25.115000,0 days 00:00:29.168000,0 days 00:00:43.664000,0 days 01:13:54.342000,0 days 01:14:23.510000,0 days 01:15:07.174000,103.0,281.0,303.0,316.0,False,HARD,6.0,True,Mercedes,0 days 01:13:29.208000,,1,2.0,,,False,True
0 days 01:16:45.060000,HAM,44,0 days 00:01:37.905000,26.0,2.0,,,0 days 00:00:25.110000,0 days 00:00:29.123000,0 days 00:00:43.672000,0 days 01:15:32.284000,0 days 01:16:01.407000,0 days 01:16:45.079000,102.0,281.0,305.0,320.0,False,HARD,7.0,True,Mercedes,0 days 01:15:07.155000,,1,2.0,,,False,True
0 days 01:18:23.039000,HAM,44,0 days 00:01:37.979000,27.0,2.0,,,0 days 00:00:25.292000,0 days 00:00:29.030000,0 days 00:00:43.657000,0 days 01:17:10.371000,0 days 01:17:39.401000,0 days 01:18:23.058000,106.0,280.0,301.0,318.0,False,HARD,8.0,True,Mercedes,0 days 01:16:45.060000,,1,2.0,,,False,True
0 days 01:20:00.751000,HAM,44,0 days 00:01:37.712000,28.0,2.0,,,0 days 00:00:25.054000,0 days 00:00:29.009000,0 days 00:00:43.649000,0 days 01:18:48.112000,0 days 01:19:17.121000,0 days 01:20:00.770000,105.0,280.0,305.0,320.0,False,HARD,9.0,True,Mercedes,0 days 01:18:23.039000,,1,2.0,,,False,True
0 days 01:21:39.208000,HAM,44,0 days 00:01:38.457000,29.0,2.0,,,0 days 00:00:25.093000,0 days 00:00:29.414000,0 days 00:00:43.950000,0 days 01:20:25.863000,0 days 01:20:55.277000,0 days 01:21:39.227000,103.0,278.0,294.0,302.0,False,HARD,10.0,True,Mercedes,0 days 01:20:00.751000,,1,2.0,,,False,True
0 days 01:23:17.434000,HAM,44,0 days 00:01:38.226000,30.0,2.0,,,0 days 00:00:25.124000,0 days 00:00:29.430000,0 days 00:00:43.672000,0 days 01:22:04.351000,0 days 01:22:33.781000,0 days 01:23:17.453000,102.0,277.0,293.0,298.0,False,HARD,11.0,True,Mercedes,0 days 01:21:39.208000,,1,2.0,,,False,True
0 days 01:24:55.937000,HAM,44,0 days 00:01:38.503000,31.0,2.0,,,0 days 00:00:25.145000,0 days 00:00:29.628000,0 days 00:00:43.730000,0 days 01:23:42.598000,0 days 01:24:12.226000,0 days 01:24:55.956000,100.0,278.0,292.0,297.0,False,HARD,12.0,True,Mercedes,0 days 01:23:17.434000,,1,2.0,,,False,True
0 days 01:26:34.329000,HAM,44,0 days 00:01:38.392000,32.0,2.0,,,0 days 00:00:24.893000,0 days 00:00:29.528000,0 days 00:00:43.971000,0 days 01:25:20.849000,0 days 01:25:50.377000,0 days 01:26:34.348000,104.0,276.0,291.0,295.0,False,HARD,13.0,True,Mercedes,0 days 01:24:55.937000,,1,1.0,,,False,True
0 days 01:28:12.758000,HAM,44,0 days 00:01:38.429000,33.0,2.0,,,0 days 00:00:24.940000,0 days 00:00:29.493000,0 days 00:00:43.996000,0 days 01:26:59.288000,0 days 01:27:28.781000,0 days 01:28:12.777000,102.0,276.0,292.0,294.0,False,HARD,14.0,True,Mercedes,0 days 01:26:34.329000,,1,1.0,,,False,True
0 days 01:29:51.424000,HAM,44,0 days 00:01:38.666000,34.0,2.0,,,0 days 00:00:25.118000,0 days 00:00:29.626000,0 days 00:00:43.922000,0 days 01:28:37.895000,0 days 01:29:07.521000,0 days 01:29:51.443000,104.0,276.0,291.0,295.0,False,HARD,15.0,True,Mercedes,0 days 01:28:12.758000,,1,1.0,,,False,True
0 days 01:31:29.835000,HAM,44,0 days 00:01:38.411000,35.0,2.0,,,0 days 00:00:25.125000,0 days 00:00:29.608000,0 days 00:00:43.678000,0 days 01:30:16.568000,0 days 01:30:46.176000,0 days 01:31:29.854000,103.0,277.0,290.0,293.0,False,HARD,16.0,True,Mercedes,0 days 01:29:51.424000,,1,1.0,,,False,True
0 days 01:33:08.400000,HAM,44,0 days 00:01:38.565000,36.0,2.0,,,0 days 00:00:24.887000,0 days 00:00:29.523000,0 days 00:00:44.155000,0 days 01:31:54.741000,0 days 01:32:24.264000,0 days 01:33:08.419000,107.0,277.0,290.0,298.0,False,HARD,17.0,True,Mercedes,0 days 01:31:29.835000,,1,1.0,,,False,True
0 days 01:34:47.537000,HAM,44,0 days 00:01:39.137000,37.0,2.0,,,0 days 00:00:24.940000,0 days 00:00:30.310000,0 days 00:00:43.887000,0 days 01:33:33.359000,0 days 01:34:03.669000,0 days 01:34:47.556000,107.0,277.0,292.0,300.0,False,HARD,18.0,True,Mercedes,0 days 01:33:08.400000,,1,1.0,,,False,True
0 days 01:36:25.187000,HAM,44,0 days 00:01:37.650000,38.0,2.0,,,0 days 00:00:24.733000,0 days 00:00:29.395000,0 days 00:00:43.522000,0 days 01:35:12.289000,0 days 01:35:41.684000,0 days 01:36:25.206000,103.0,278.0,292.0,298.0,False,HARD,19.0,True,Mercedes,0 days 01:34:47.537000,,1,1.0,,,False,True
0 days 01:38:02.645000,HAM,44,0 days 00:01:37.458000,39.0,2.0,,,0 days 00:00:24.805000,0 days 00:00:29.309000,0 days 00:00:43.344000,0 days 01:36:50.011000,0 days 01:37:19.320000,0 days 01:38:02.664000,104.0,280.0,292.0,302.0,True,HARD,20.0,True,Mercedes,0 days 01:36:25.187000,,1,1.0,,,False,True
0 days 01:39:40.827000,HAM,44,0 days 00:01:38.182000,40.0,2.0,,,0 days 00:00:24.871000,0 days 00:00:29.367000,0 days 00:00:43.944000,0 days 01:38:27.535000,0 days 01:38:56.902000,0 days 01:39:40.846000,105.0,277.0,293.0,299.0,False,HARD,21.0,True,Mercedes,0 days 01:38:02.645000,,1,1.0,,,False,True
0 days 01:41:18.512000,HAM,44,0 days 00:01:37.685000,41.0,2.0,,,0 days 00:00:24.831000,0 days 00:00:29.391000,0 days 00:00:43.463000,0 days 01:40:05.677000,0 days 01:40:35.068000,0 days 01:41:18.531000,103.0,277.0,293.0,301.0,False,HARD,22.0,True,Mercedes,0 days 01:39:40.827000,,1,1.0,,,False,True
0 days 01:42:56.330000,HAM,44,0 days 00:01:37.818000,42.0,2.0,,,0 days 00:00:24.807000,0 days 00:00:29.450000,0 days 00:00:43.561000,0 days 01:41:43.338000,0 days 01:42:12.788000,0 days 01:42:56.349000,105.0,277.0,294.0,300.0,False,HARD,23.0,True,Mercedes,0 days 01:41:18.512000,,1,1.0,,,False,True
0 days 01:44:33.970000,HAM,44,0 days 00:01:37.640000,43.0,2.0,,,0 days 00:00:24.836000,0 days 00:00:29.409000,0 days 00:00:43.395000,0 days 01:43:21.185000,0 days 01:43:50.594000,0 days 01:44:33.989000,103.0,279.0,294.0,302.0,False,HARD,24.0,True,Mercedes,0 days 01:42:56.330000,,1,1.0,,,False,True
0 days 01:46:11.380000,HAM,44,0 days 00:01:37.410000,44.0,2.0,,,0 days 00:00:24.779000,0 days 00:00:29.346000,0 days 00:00:43.285000,0 days 01:44:58.768000,0 days 01:45:28.114000,0 days 01:46:11.399000,102.0,279.0,293.0,303.0,True,HARD,25.0,True,Mercedes,0 days 01:44:33.970000,,1,1.0,,,False,True
0 days 01:47:48.922000,HAM,44,0 days 00:01:37.542000,45.0,2.0,,,0 days 00:00:25.151000,0 days 00:00:29.359000,0 days 00:00:43.032000,0 days 01:46:36.550000,0 days 01:47:05.909000,0 days 01:47:48.941000,102.0,278.0,292.0,301.0,False,HARD,26.0,True,Mercedes,0 days 01:46:11.380000,,1,1.0,,,False,True
0 days 01:49:26.467000,HAM,44,0 days 00:01:37.545000,46.0,2.0,,,0 days 00:00:24.781000,0 days 00:00:29.470000,0 days 00:00:43.294000,0 days 01:48:13.722000,0 days 01:48:43.192000,0 days 01:49:26.486000,100.0,280.0,293.0,307.0,False,HARD,27.0,True,Mercedes,0 days 01:47:48.922000,,1,1.0,,,False,True
0 days 01:51:04.898000,HAM,44,0 days 00:01:38.431000,47.0,2.0,,,0 days 00:00:24.704000,0 days 00:00:29.365000,0 days 00:00:44.362000,0 days 01:49:51.190000,0 days 01:50:20.555000,0 days 01:51:04.917000,107.0,281.0,298.0,304.0,False,HARD,28.0,True,Mercedes,0 days 01:49:26.467000,,1,1.0,,,False,True
0 days 01:52:42.987000,HAM,44,0 days 00:01:38.089000,48.0,2.0,,,0 days 00:00:25.189000,0 days 00:00:29.454000,0 days 00:00:43.446000,0 days 01:51:30.106000,0 days 01:51:59.560000,0 days 01:52:43.006000,104.0,278.0,297.0,303.0,False,HARD,29.0,True,Mercedes,0 days 01:51:04.898000,,1,1.0,,,False,True
0 days 01:54:21.176000,HAM,44,0 days 00:01:38.189000,49.0,2.0,,,0 days 00:00:25.439000,0 days 00:00:29.541000,0 days 00:00:43.209000,0 days 01:53:08.445000,0 days 01:53:37.986000,0 days 01:54:21.195000,100.0,279.0,291.0,298.0,False,HARD,30.0,True,Mercedes,0 days 01:52:42.987000,,1,1.0,,,False,True
0 days 01:55:59.122000,HAM,44,0 days 00:01:37.946000,50.0,2.0,,,0 days 00:00:24.718000,0 days 00:00:29.658000,0 days 00:00:43.570000,0 days 01:54:45.913000,0 days 01:55:15.571000,0 days 01:55:59.141000,106.0,278.0,295.0,299.0,False,HARD,31.0,True,Mercedes,0 days 01:54:21.176000,,1,1.0,,,False,True
0 days 01:57:37.364000,HAM,44,0 days 00:01:38.242000,51.0,2.0,,,0 days 00:00:24.886000,0 days 00:00:29.606000,0 days 00:00:43.750000,0 days 01:56:24.027000,0 days 01:56:53.633000,0 days 01:57:37.383000,107.0,278.0,296.0,296.0,False,HARD,32.0,True,Mercedes,0 days 01:55:59.122000,,1,1.0,,,False,True
0 days 01:59:16.099000,HAM,44,0 days 00:01:38.735000,52.0,2.0,,,0 days 00:00:24.969000,0 days 00:00:30.137000,0 days 00:00:43.629000,0 days 01:58:02.352000,0 days 01:58:32.489000,0 days 01:59:16.118000,102.0,285.0,303.0,302.0,False,HARD,33.0,True,Mercedes,0 days 01:57:37.364000,,1,2.0,,,False,True
0 days 02:00:55.140000,HAM,44,0 days 00:01:39.041000,53.0,2.0,,,0 days 00:00:25.098000,0 days 00:00:29.728000,0 days 00:00:44.215000,0 days 01:59:41.216000,0 days 02:00:10.944000,0 days 02:00:55.159000,100.0,280.0,263.0,304.0,False,HARD,34.0,True,Mercedes,0 days 01:59:16.099000,,1,2.0,,,False,True
0 days 00:35:14.723000,PER,11,0 days 00:01:48.257000,1.0,1.0,,,,0 days 00:00:30.032000,0 days 00:00:45.492000,,0 days 00:34:29.286000,0 days 00:35:14.889000,109.0,272.0,294.0,309.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:33:26.312000,,1,4.0,,,False,False
0 days 00:36:55.335000,PER,11,0 days 00:01:40.612000,2.0,1.0,,,0 days 00:00:25.559000,0 days 00:00:29.898000,0 days 00:00:45.155000,0 days 00:35:40.291000,0 days 00:36:10.189000,0 days 00:36:55.344000,110.0,274.0,293.0,296.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:35:14.723000,,1,4.0,,,False,True
0 days 00:38:35.884000,PER,11,0 days 00:01:40.549000,3.0,1.0,,,0 days 00:00:25.774000,0 days 00:00:30.160000,0 days 00:00:44.615000,0 days 00:37:21.118000,0 days 00:37:51.278000,0 days 00:38:35.893000,104.0,272.0,292.0,293.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:36:55.335000,,1,4.0,,,False,True
0 days 00:40:16.303000,PER,11,0 days 00:01:40.419000,4.0,1.0,,,0 days 00:00:25.546000,0 days 00:00:29.971000,0 days 00:00:44.902000,0 days 00:39:01.439000,0 days 00:39:31.410000,0 days 00:40:16.312000,103.0,274.0,293.0,293.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:38:35.884000,,1,4.0,,,False,True
0 days 00:41:56.301000,PER,11,0 days 00:01:39.998000,5.0,1.0,,,0 days 00:00:25.591000,0 days 00:00:30.001000,0 days 00:00:44.406000,0 days 00:40:41.903000,0 days 00:41:11.904000,0 days 00:41:56.310000,99.0,275.0,294.0,294.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 00:40:16.303000,,1,4.0,,,False,True
0 days 00:43:35.541000,PER,11,0 days 00:01:39.240000,6.0,1.0,,,0 days 00:00:25.256000,0 days 00:00:29.588000,0 days 00:00:44.396000,0 days 00:42:21.566000,0 days 00:42:51.154000,0 days 00:43:35.550000,101.0,275.0,291.0,297.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:41:56.301000,,1,4.0,,,False,True
0 days 00:45:15.206000,PER,11,0 days 00:01:39.665000,7.0,1.0,,,0 days 00:00:25.241000,0 days 00:00:29.673000,0 days 00:00:44.751000,0 days 00:44:00.791000,0 days 00:44:30.464000,0 days 00:45:15.215000,104.0,270.0,292.0,295.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:43:35.541000,,1,4.0,,,False,True
0 days 00:46:54.278000,PER,11,0 days 00:01:39.072000,8.0,1.0,,,0 days 00:00:25.289000,0 days 00:00:29.631000,0 days 00:00:44.152000,0 days 00:45:40.504000,0 days 00:46:10.135000,0 days 00:46:54.287000,104.0,273.0,292.0,294.0,True,MEDIUM,11.0,False,Red Bull Racing,0 days 00:45:15.206000,,1,4.0,,,False,True
0 days 00:48:33.583000,PER,11,0 days 00:01:39.305000,9.0,1.0,,,0 days 00:00:25.276000,0 days 00:00:29.656000,0 days 00:00:44.373000,0 days 00:47:19.563000,0 days 00:47:49.219000,0 days 00:48:33.592000,103.0,275.0,292.0,295.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 00:46:54.278000,,1,4.0,,,False,True
0 days 00:50:12.734000,PER,11,0 days 00:01:39.151000,10.0,1.0,,,0 days 00:00:25.101000,0 days 00:00:29.481000,0 days 00:00:44.569000,0 days 00:48:58.693000,0 days 00:49:28.174000,0 days 00:50:12.743000,106.0,275.0,294.0,297.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 00:48:33.583000,,1,4.0,,,False,True
0 days 00:51:52.037000,PER,11,0 days 00:01:39.303000,11.0,1.0,,,0 days 00:00:25.345000,0 days 00:00:29.685000,0 days 00:00:44.273000,0 days 00:50:38.088000,0 days 00:51:07.773000,0 days 00:51:52.046000,101.0,275.0,292.0,297.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 00:50:12.734000,,1,4.0,,,False,True
0 days 00:53:31.355000,PER,11,0 days 00:01:39.318000,12.0,1.0,,,0 days 00:00:25.488000,0 days 00:00:29.709000,0 days 00:00:44.121000,0 days 00:52:17.534000,0 days 00:52:47.243000,0 days 00:53:31.364000,99.0,275.0,291.0,299.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 00:51:52.037000,,1,4.0,,,False,True
0 days 00:55:10.544000,PER,11,0 days 00:01:39.189000,13.0,1.0,,,0 days 00:00:25.344000,0 days 00:00:29.650000,0 days 00:00:44.195000,0 days 00:53:56.708000,0 days 00:54:26.358000,0 days 00:55:10.553000,101.0,276.0,294.0,300.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 00:53:31.355000,,1,4.0,,,False,True
0 days 00:56:49.914000,PER,11,0 days 00:01:39.370000,14.0,1.0,,,0 days 00:00:25.220000,0 days 00:00:29.552000,0 days 00:00:44.598000,0 days 00:55:35.773000,0 days 00:56:05.325000,0 days 00:56:49.923000,105.0,277.0,293.0,299.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 00:55:10.544000,,1,4.0,,,False,True
0 days 00:58:30.401000,PER,11,0 days 00:01:40.487000,15.0,1.0,,,0 days 00:00:25.522000,0 days 00:00:29.744000,0 days 00:00:45.221000,0 days 00:57:15.445000,0 days 00:57:45.189000,0 days 00:58:30.410000,97.0,278.0,294.0,299.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 00:56:49.914000,,1,4.0,,,False,True
0 days 01:00:10.174000,PER,11,0 days 00:01:39.773000,16.0,1.0,,,0 days 00:00:25.433000,0 days 00:00:29.681000,0 days 00:00:44.659000,0 days 00:58:55.843000,0 days 00:59:25.524000,0 days 01:00:10.183000,105.0,276.0,293.0,297.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 00:58:30.401000,,1,4.0,,,False,True
0 days 01:01:49.538000,PER,11,0 days 00:01:39.364000,17.0,1.0,,,0 days 00:00:25.357000,0 days 00:00:29.681000,0 days 00:00:44.326000,0 days 01:00:35.540000,0 days 01:01:05.221000,0 days 01:01:49.547000,98.0,277.0,294.0,297.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:00:10.174000,,1,3.0,,,False,True
0 days 01:03:28.876000,PER,11,0 days 00:01:39.338000,18.0,1.0,,,0 days 00:00:25.325000,0 days 00:00:29.586000,0 days 00:00:44.427000,0 days 01:02:14.872000,0 days 01:02:44.458000,0 days 01:03:28.885000,100.0,277.0,293.0,298.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:01:49.538000,,1,2.0,,,False,True
0 days 01:05:08.025000,PER,11,0 days 00:01:39.149000,19.0,1.0,,,0 days 00:00:25.292000,0 days 00:00:29.620000,0 days 00:00:44.237000,0 days 01:03:54.177000,0 days 01:04:23.797000,0 days 01:05:08.034000,101.0,276.0,295.0,296.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 01:03:28.876000,,1,1.0,,,False,True
0 days 01:06:47.545000,PER,11,0 days 00:01:39.520000,20.0,1.0,,,0 days 00:00:25.230000,0 days 00:00:29.768000,0 days 00:00:44.522000,0 days 01:05:33.264000,0 days 01:06:03.032000,0 days 01:06:47.554000,95.0,277.0,293.0,295.0,False,MEDIUM,23.0,False,Red Bull Racing,0 days 01:05:08.025000,,1,1.0,,,False,True
0 days 01:08:26.855000,PER,11,0 days 00:01:39.310000,21.0,1.0,,,0 days 00:00:25.340000,0 days 00:00:29.713000,0 days 00:00:44.257000,0 days 01:07:12.894000,0 days 01:07:42.607000,0 days 01:08:26.864000,103.0,277.0,294.0,297.0,False,MEDIUM,24.0,False,Red Bull Racing,0 days 01:06:47.545000,,1,1.0,,,False,True
0 days 01:10:06.553000,PER,11,0 days 00:01:39.698000,22.0,1.0,,,0 days 00:00:25.868000,0 days 00:00:29.712000,0 days 00:00:44.118000,0 days 01:08:52.732000,0 days 01:09:22.444000,0 days 01:10:06.562000,102.0,277.0,293.0,295.0,False,MEDIUM,25.0,False,Red Bull Racing,0 days 01:08:26.855000,,1,1.0,,,False,True
0 days 01:11:45.653000,PER,11,0 days 00:01:39.100000,23.0,1.0,,,0 days 00:00:25.443000,0 days 00:00:29.665000,0 days 00:00:43.992000,0 days 01:10:32.005000,0 days 01:11:01.670000,0 days 01:11:45.662000,99.0,277.0,294.0,295.0,False,MEDIUM,26.0,False,Red Bull Racing,0 days 01:10:06.553000,,1,1.0,,,False,True
0 days 01:13:44.063000,PER,11,0 days 00:01:58.410000,24.0,1.0,,0 days 01:13:15.208000,0 days 00:00:25.413000,0 days 00:00:29.768000,0 days 00:01:03.229000,0 days 01:12:11.075000,0 days 01:12:40.843000,0 days 01:13:44.072000,101.0,278.0,,295.0,False,MEDIUM,27.0,False,Red Bull Racing,0 days 01:11:45.653000,,1,4.0,,,False,False
0 days 01:15:25.608000,PER,11,0 days 00:01:41.545000,25.0,2.0,0 days 01:13:44.939000,,0 days 00:00:28.904000,0 days 00:00:29.647000,0 days 00:00:42.994000,0 days 01:14:12.976000,0 days 01:14:42.623000,0 days 01:15:25.617000,106.0,276.0,294.0,295.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:13:44.063000,,1,4.0,,,False,False
0 days 01:17:03.012000,PER,11,0 days 00:01:37.404000,26.0,2.0,,,0 days 00:00:24.731000,0 days 00:00:29.384000,0 days 00:00:43.289000,0 days 01:15:50.348000,0 days 01:16:19.732000,0 days 01:17:03.021000,106.0,277.0,293.0,295.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:15:25.608000,,1,4.0,,,False,True
0 days 01:18:40.241000,PER,11,0 days 00:01:37.229000,27.0,2.0,,,0 days 00:00:24.801000,0 days 00:00:29.217000,0 days 00:00:43.211000,0 days 01:17:27.822000,0 days 01:17:57.039000,0 days 01:18:40.250000,110.0,277.0,292.0,296.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:17:03.012000,,1,4.0,,,False,True
0 days 01:20:17.915000,PER,11,0 days 00:01:37.674000,28.0,2.0,,,0 days 00:00:24.652000,0 days 00:00:29.471000,0 days 00:00:43.551000,0 days 01:19:04.902000,0 days 01:19:34.373000,0 days 01:20:17.924000,112.0,276.0,292.0,297.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:18:40.241000,,1,4.0,,,False,True
0 days 01:21:55.971000,PER,11,0 days 00:01:38.056000,29.0,2.0,,,0 days 00:00:24.814000,0 days 00:00:29.461000,0 days 00:00:43.781000,0 days 01:20:42.738000,0 days 01:21:12.199000,0 days 01:21:55.980000,106.0,278.0,294.0,298.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:20:17.915000,,1,4.0,,,False,True
0 days 01:23:33.888000,PER,11,0 days 00:01:37.917000,30.0,2.0,,,0 days 00:00:24.942000,0 days 00:00:29.558000,0 days 00:00:43.417000,0 days 01:22:20.922000,0 days 01:22:50.480000,0 days 01:23:33.897000,105.0,278.0,294.0,297.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:21:55.971000,,1,4.0,,,False,True
0 days 01:25:12.168000,PER,11,0 days 00:01:38.280000,31.0,2.0,,,0 days 00:00:25.264000,0 days 00:00:29.650000,0 days 00:00:43.366000,0 days 01:23:59.161000,0 days 01:24:28.811000,0 days 01:25:12.177000,103.0,279.0,295.0,298.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:23:33.888000,,1,4.0,,,False,True
0 days 01:26:49.969000,PER,11,0 days 00:01:37.801000,32.0,2.0,,,0 days 00:00:25.144000,0 days 00:00:29.445000,0 days 00:00:43.212000,0 days 01:25:37.321000,0 days 01:26:06.766000,0 days 01:26:49.978000,109.0,278.0,296.0,296.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:25:12.168000,,1,3.0,,,False,True
0 days 01:28:28.044000,PER,11,0 days 00:01:38.075000,33.0,2.0,,,0 days 00:00:25.064000,0 days 00:00:29.521000,0 days 00:00:43.490000,0 days 01:27:15.042000,0 days 01:27:44.563000,0 days 01:28:28.053000,105.0,278.0,297.0,300.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:26:49.969000,,1,3.0,,,False,True
0 days 01:30:05.871000,PER,11,0 days 00:01:37.827000,34.0,2.0,,,0 days 00:00:25.327000,0 days 00:00:29.324000,0 days 00:00:43.176000,0 days 01:28:53.380000,0 days 01:29:22.704000,0 days 01:30:05.880000,107.0,280.0,295.0,302.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:28:28.044000,,1,3.0,,,False,True
0 days 01:31:45.267000,PER,11,0 days 00:01:39.396000,35.0,2.0,,,0 days 00:00:25.025000,0 days 00:00:29.394000,0 days 00:00:44.977000,0 days 01:30:30.905000,0 days 01:31:00.299000,0 days 01:31:45.276000,106.0,279.0,303.0,297.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:30:05.871000,,1,4.0,,,False,True
0 days 01:33:23.153000,PER,11,0 days 00:01:37.886000,36.0,2.0,,,0 days 00:00:25.262000,0 days 00:00:29.326000,0 days 00:00:43.298000,0 days 01:32:10.538000,0 days 01:32:39.864000,0 days 01:33:23.162000,107.0,281.0,296.0,306.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:31:45.267000,,1,4.0,,,False,True
0 days 01:35:00.548000,PER,11,0 days 00:01:37.395000,37.0,2.0,,,0 days 00:00:25.013000,0 days 00:00:29.346000,0 days 00:00:43.036000,0 days 01:33:48.175000,0 days 01:34:17.521000,0 days 01:35:00.557000,108.0,279.0,295.0,302.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:33:23.153000,,1,4.0,,,False,True
0 days 01:36:37.702000,PER,11,0 days 00:01:37.154000,38.0,2.0,,,0 days 00:00:24.941000,0 days 00:00:29.209000,0 days 00:00:43.004000,0 days 01:35:25.498000,0 days 01:35:54.707000,0 days 01:36:37.711000,106.0,281.0,294.0,297.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:35:00.548000,,1,4.0,,,False,True
0 days 01:38:14.941000,PER,11,0 days 00:01:37.239000,39.0,2.0,,,0 days 00:00:24.821000,0 days 00:00:29.260000,0 days 00:00:43.158000,0 days 01:37:02.532000,0 days 01:37:31.792000,0 days 01:38:14.950000,105.0,281.0,295.0,299.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:36:37.702000,,1,4.0,,,False,True
0 days 01:39:52.296000,PER,11,0 days 00:01:37.355000,40.0,2.0,,,0 days 00:00:24.667000,0 days 00:00:29.215000,0 days 00:00:43.473000,0 days 01:38:39.617000,0 days 01:39:08.832000,0 days 01:39:52.305000,101.0,280.0,297.0,302.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:38:14.941000,,1,4.0,,,False,True
0 days 01:41:29.647000,PER,11,0 days 00:01:37.351000,41.0,2.0,,,0 days 00:00:24.816000,0 days 00:00:29.408000,0 days 00:00:43.127000,0 days 01:40:17.121000,0 days 01:40:46.529000,0 days 01:41:29.656000,99.0,281.0,297.0,299.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:39:52.296000,,1,4.0,,,False,True
